geoid,cr_geoid,name,original_id,pop100,hu100,state_place_fips
110010094002005,552,"Brookland, Brentwood, Langdon",Cluster 22,220,95,1150000
110010094002006,552,"Brookland, Brentwood, Langdon",Cluster 22,0,0,1150000
110010094002007,552,"Brookland, Brentwood, Langdon",Cluster 22,78,27,1150000
110010094002008,552,"Brookland, Brentwood, Langdon",Cluster 22,14,1,1150000
110010094002009,552,"Brookland, Brentwood, Langdon",Cluster 22,53,19,1150000
110010094002010,552,"Brookland, Brentwood, Langdon",Cluster 22,78,23,1150000
110010094002011,552,"Brookland, Brentwood, Langdon",Cluster 22,102,42,1150000
110010094002012,552,"Brookland, Brentwood, Langdon",Cluster 22,108,37,1150000
110010094002013,552,"Brookland, Brentwood, Langdon",Cluster 22,68,28,1150000
110010094002014,552,"Brookland, Brentwood, Langdon",Cluster 22,57,27,1150000
110010094002015,552,"Brookland, Brentwood, Langdon",Cluster 22,0,0,1150000
110010094002016,552,"Brookland, Brentwood, Langdon",Cluster 22,99,36,1150000
110010094002017,552,"Brookland, Brentwood, Langdon",Cluster 22,69,24,1150000
110010094002018,552,"Brookland, Brentwood, Langdon",Cluster 22,47,16,1150000
110010094002019,552,"Brookland, Brentwood, Langdon",Cluster 22,40,8,1150000
110010094002020,552,"Brookland, Brentwood, Langdon",Cluster 22,267,130,1150000
110010094002021,552,"Brookland, Brentwood, Langdon",Cluster 22,51,31,1150000
110010094002022,552,"Brookland, Brentwood, Langdon",Cluster 22,0,0,1150000
110010094002023,552,"Brookland, Brentwood, Langdon",Cluster 22,0,0,1150000
110010095032007,552,"Brookland, Brentwood, Langdon",Cluster 22,19,1,1150000
110010095032009,552,"Brookland, Brentwood, Langdon",Cluster 22,99,26,1150000
110010095032010,552,"Brookland, Brentwood, Langdon",Cluster 22,78,34,1150000
110010095032011,552,"Brookland, Brentwood, Langdon",Cluster 22,81,33,1150000
110010095032012,552,"Brookland, Brentwood, Langdon",Cluster 22,59,32,1150000
110010095032013,552,"Brookland, Brentwood, Langdon",Cluster 22,44,13,1150000
110010111001007,552,"Brookland, Brentwood, Langdon",Cluster 22,12,2,1150000
110010111001011,552,"Brookland, Brentwood, Langdon",Cluster 22,20,6,1150000
110010111001014,552,"Brookland, Brentwood, Langdon",Cluster 22,0,0,1150000
110010111001015,552,"Brookland, Brentwood, Langdon",Cluster 22,22,9,1150000
110010111001016,552,"Brookland, Brentwood, Langdon",Cluster 22,44,19,1150000
110010111001017,552,"Brookland, Brentwood, Langdon",Cluster 22,57,27,1150000
110010111001018,552,"Brookland, Brentwood, Langdon",Cluster 22,0,0,1150000
110010111001019,552,"Brookland, Brentwood, Langdon",Cluster 22,0,0,1150000
110010111001020,552,"Brookland, Brentwood, Langdon",Cluster 22,0,0,1150000
110010111001021,552,"Brookland, Brentwood, Langdon",Cluster 22,0,0,1150000
110010111001029,552,"Brookland, Brentwood, Langdon",Cluster 22,0,0,1150000
110010111002011,552,"Brookland, Brentwood, Langdon",Cluster 22,86,33,1150000
110010111002012,552,"Brookland, Brentwood, Langdon",Cluster 22,0,0,1150000
110010111002013,552,"Brookland, Brentwood, Langdon",Cluster 22,67,22,1150000
110010111002014,552,"Brookland, Brentwood, Langdon",Cluster 22,21,9,1150000
110010111002015,552,"Brookland, Brentwood, Langdon",Cluster 22,109,53,1150000
110010111002016,552,"Brookland, Brentwood, Langdon",Cluster 22,53,6,1150000
110010111002017,552,"Brookland, Brentwood, Langdon",Cluster 22,0,0,1150000
110010111002018,552,"Brookland, Brentwood, Langdon",Cluster 22,65,26,1150000
110010111002019,552,"Brookland, Brentwood, Langdon",Cluster 22,59,18,1150000
110010111002020,552,"Brookland, Brentwood, Langdon",Cluster 22,179,131,1150000
110010111002021,552,"Brookland, Brentwood, Langdon",Cluster 22,40,11,1150000
110010111002022,552,"Brookland, Brentwood, Langdon",Cluster 22,116,34,1150000
110010111002023,552,"Brookland, Brentwood, Langdon",Cluster 22,31,24,1150000
110010111002024,552,"Brookland, Brentwood, Langdon",Cluster 22,0,0,1150000
110010111002025,552,"Brookland, Brentwood, Langdon",Cluster 22,0,0,1150000
110010111002026,552,"Brookland, Brentwood, Langdon",Cluster 22,77,23,1150000
110010111002027,552,"Brookland, Brentwood, Langdon",Cluster 22,44,17,1150000
110010111002028,552,"Brookland, Brentwood, Langdon",Cluster 22,84,24,1150000
110010111002029,552,"Brookland, Brentwood, Langdon",Cluster 22,63,24,1150000
110010111002030,552,"Brookland, Brentwood, Langdon",Cluster 22,32,12,1150000
110010111002031,552,"Brookland, Brentwood, Langdon",Cluster 22,29,13,1150000
110010111002032,552,"Brookland, Brentwood, Langdon",Cluster 22,0,0,1150000
110010111002033,552,"Brookland, Brentwood, Langdon",Cluster 22,0,0,1150000
110010111002034,552,"Brookland, Brentwood, Langdon",Cluster 22,57,22,1150000
110010111002035,552,"Brookland, Brentwood, Langdon",Cluster 22,22,9,1150000
110010111002036,552,"Brookland, Brentwood, Langdon",Cluster 22,57,21,1150000
110010111002037,552,"Brookland, Brentwood, Langdon",Cluster 22,29,13,1150000
110010111003000,552,"Brookland, Brentwood, Langdon",Cluster 22,0,0,1150000
110010111003001,552,"Brookland, Brentwood, Langdon",Cluster 22,49,18,1150000
110010111003002,552,"Brookland, Brentwood, Langdon",Cluster 22,66,23,1150000
110010111003003,552,"Brookland, Brentwood, Langdon",Cluster 22,49,23,1150000
110010111003004,552,"Brookland, Brentwood, Langdon",Cluster 22,440,130,1150000
110010111003005,552,"Brookland, Brentwood, Langdon",Cluster 22,0,0,1150000
110010111003006,552,"Brookland, Brentwood, Langdon",Cluster 22,31,8,1150000
110010111003007,552,"Brookland, Brentwood, Langdon",Cluster 22,50,31,1150000
110010111003008,552,"Brookland, Brentwood, Langdon",Cluster 22,61,24,1150000
110010111003009,552,"Brookland, Brentwood, Langdon",Cluster 22,0,0,1150000
110010111003010,552,"Brookland, Brentwood, Langdon",Cluster 22,0,0,1150000
110010111003011,552,"Brookland, Brentwood, Langdon",Cluster 22,0,0,1150000
110010111003012,552,"Brookland, Brentwood, Langdon",Cluster 22,33,27,1150000
110010111003013,552,"Brookland, Brentwood, Langdon",Cluster 22,0,0,1150000
110010111003014,552,"Brookland, Brentwood, Langdon",Cluster 22,2,1,1150000
110010111003015,552,"Brookland, Brentwood, Langdon",Cluster 22,102,0,1150000
110010111003016,552,"Brookland, Brentwood, Langdon",Cluster 22,87,2,1150000
110010111003017,552,"Brookland, Brentwood, Langdon",Cluster 22,0,0,1150000
110010111003049,552,"Brookland, Brentwood, Langdon",Cluster 22,0,0,1150000
110010023021001,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,0,0,1150000
110010023023008,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,0,0,1150000
110010023023009,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,0,0,1150000
110010027021000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,714,430,1150000
110010027021001,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,0,0,1150000
110010027021002,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,0,0,1150000
110010027021003,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,952,440,1150000
110010027021004,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,106,61,1150000
110010027021005,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,203,82,1150000
110010027022000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,293,128,1150000
110010027022001,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,128,58,1150000
110010027022002,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,130,51,1150000
110010027022007,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,262,130,1150000
110010027022008,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,255,113,1150000
110010027022009,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,155,64,1150000
110010027022010,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,188,62,1150000
110010027023000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,304,139,1150000
110010027023001,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,334,153,1150000
110010027023002,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,256,98,1150000
110010027023003,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,168,69,1150000
110010027024000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,158,87,1150000
110010027024001,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,221,83,1150000
110010027024002,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,703,431,1150000
110010027024003,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,295,127,1150000
110010027031000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,236,108,1150000
110010027031001,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,68,44,1150000
110010027031002,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,262,153,1150000
110010027032000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,103,39,1150000
110010027032001,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,103,30,1150000
110010027032002,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,338,206,1150000
110010027032003,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,427,189,1150000
110010027032004,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,395,106,1150000
110010027032005,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,153,77,1150000
110010027032006,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,529,337,1150000
110010027032007,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,0,0,1150000
110010027041000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,0,0,1150000
110010027041001,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,0,0,1150000
110010027041004,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,157,57,1150000
110010027041005,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,445,159,1150000
110010027041006,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,323,139,1150000
110010027041007,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,147,73,1150000
110010027042000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,0,0,1150000
110010027042001,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,1921,1261,1150000
110010028011000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,0,0,1150000
110010028011001,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,296,123,1150000
110010028011002,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,49,13,1150000
110010028011003,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,1512,714,1150000
110010028012000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,105,58,1150000
110010028012001,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,321,107,1150000
110010028012002,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,658,281,1150000
110010028012003,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,135,39,1150000
110010028012004,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,254,96,1150000
110010028012005,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,219,136,1150000
110010028012006,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,621,343,1150000
110010028012007,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,228,89,1150000
110010028021000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,653,296,1150000
110010028021001,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,693,336,1150000
110010028021002,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,326,210,1150000
110010028021003,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,210,61,1150000
110010028021004,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,137,60,1150000
110010028021005,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,0,0,1150000
110010028022000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,321,189,1150000
110010028022001,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,508,288,1150000
110010028022002,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,89,48,1150000
110010028023000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,639,287,1150000
110010028023001,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,738,499,1150000
110010028023002,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,371,156,1150000
110010029001000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,63,19,1150000
110010029001001,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,387,181,1150000
110010029001002,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,264,100,1150000
110010029001003,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,318,122,1150000
110010029001004,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,450,195,1150000
110010029001005,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,368,151,1150000
110010029001006,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,154,80,1150000
110010029001007,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,169,89,1150000
110010029002000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,237,97,1150000
110010029002001,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,162,59,1150000
110010029002002,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,183,81,1150000
110010029002003,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,130,48,1150000
110010029002004,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,170,75,1150000
110010029002005,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,626,307,1150000
110010029002006,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,120,54,1150000
110010029002007,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,138,70,1150000
110010029002008,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,158,63,1150000
110010029002009,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,112,41,1150000
110010029002010,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,234,112,1150000
110010030001000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,155,64,1150000
110010030001001,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,664,369,1150000
110010030001002,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,229,101,1150000
110010030001003,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,25,4,1150000
110010030001004,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,707,426,1150000
110010030002000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,147,61,1150000
110010030002001,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,642,271,1150000
110010030002002,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,357,136,1150000
110010030002003,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,404,208,1150000
110010030002004,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,154,85,1150000
110010030002005,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,77,23,1150000
110010031001000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,227,102,1150000
110010031001001,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,239,89,1150000
110010031001002,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,210,86,1150000
110010031001003,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,114,48,1150000
110010031001004,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,83,28,1150000
110010031001005,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,289,123,1150000
110010031001006,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,134,46,1150000
110010031001007,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,245,109,1150000
110010031002000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,39,3,1150000
110010031002002,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,16,0,1150000
110010031002003,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,109,57,1150000
110010031002004,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,153,77,1150000
110010031002005,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,279,151,1150000
110010031002006,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,324,157,1150000
110010031002007,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,0,0,1150000
110010031002008,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,313,146,1150000
110010031002009,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,467,313,1150000
110010031002010,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,436,196,1150000
110010031002011,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,196,87,1150000
110010032001000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,149,62,1150000
110010032001001,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,148,48,1150000
110010032001002,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,163,77,1150000
110010032001003,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,293,111,1150000
110010032001004,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,173,73,1150000
110010032001005,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,143,53,1150000
110010032002000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,194,82,1150000
110010032002001,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,53,19,1150000
110010032002002,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,153,55,1150000
110010032002003,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,457,236,1150000
110010032002004,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,133,57,1150000
110010032002005,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,106,40,1150000
110010032003000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,81,34,1150000
110010032003001,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,622,280,1150000
110010032003002,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,173,70,1150000
110010032003003,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,364,174,1150000
110010032003004,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,200,86,1150000
110010032003005,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,105,33,1150000
110010032004000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,163,67,1150000
110010032004001,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,456,181,1150000
110010032004002,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,162,75,1150000
110010032004003,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,60,35,1150000
110010032004004,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,88,30,1150000
110010032004005,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,173,71,1150000
110010032004006,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,0,0,1150000
110010032004007,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,179,62,1150000
110010032004008,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,0,0,1150000
110010032004009,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,0,0,1150000
110010032004010,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,108,63,1150000
110010034004000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,294,1,1150000
110010034004001,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,164,67,1150000
110010035001000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,251,85,1150000
110010035001001,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,173,73,1150000
110010035001002,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,237,80,1150000
110010035001003,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,357,198,1150000
110010035001004,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,195,85,1150000
110010035001005,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,216,105,1150000
110010035001006,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,276,130,1150000
110010035002000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,297,352,1150000
110010035002001,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,383,315,1150000
110010035003000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,34,1,1150000
110010036001000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,743,496,1150000
110010036001001,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,677,310,1150000
110010036001002,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,488,290,1150000
110010036002000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,377,258,1150000
110010036002001,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,464,237,1150000
110010036002002,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,584,305,1150000
110010036003000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,193,75,1150000
110010036003001,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,317,134,1150000
110010036003002,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,336,159,1150000
110010036003003,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,441,280,1150000
110010036003004,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,155,65,1150000
110010036003005,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,0,0,1150000
110010037011000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,340,161,1150000
110010037011001,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,860,480,1150000
110010037012000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,0,0,1150000
110010037012001,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,1205,704,1150000
110010037012002,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,511,283,1150000
110010037021000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,10,0,1150000
110010037021001,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,726,513,1150000
110010037022000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,682,324,1150000
110010037022001,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,1011,515,1150000
110010037022002,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,477,260,1150000
110010039011000,551,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Cluster 2,0,0,1150000
110010004002009,559,Observatory Circle,Cluster 42,23,5,1150000
110010004002013,559,Observatory Circle,Cluster 42,0,0,1150000
110010004002014,559,Observatory Circle,Cluster 42,6,1,1150000
110010074042004,560,Saint Elizabeths,Cluster 43,167,67,1150000
110010104001000,560,Saint Elizabeths,Cluster 43,0,0,1150000
110010104003001,560,Saint Elizabeths,Cluster 43,0,0,1150000
110010104003002,560,Saint Elizabeths,Cluster 43,0,0,1150000
110010104003003,560,Saint Elizabeths,Cluster 43,0,0,1150000
110010104003004,560,Saint Elizabeths,Cluster 43,0,0,1150000
110010104003005,560,Saint Elizabeths,Cluster 43,0,0,1150000
110010104003006,560,Saint Elizabeths,Cluster 43,4,1,1150000
110010104003007,560,Saint Elizabeths,Cluster 43,730,11,1150000
110010104003008,560,Saint Elizabeths,Cluster 43,81,46,1150000
110010104003009,560,Saint Elizabeths,Cluster 43,0,0,1150000
110010090001000,553,"Woodridge, Fort Lincoln, Gateway",Cluster 24,201,86,1150000
110010090001001,553,"Woodridge, Fort Lincoln, Gateway",Cluster 24,0,0,1150000
110010090001002,553,"Woodridge, Fort Lincoln, Gateway",Cluster 24,998,731,1150000
110010090001003,553,"Woodridge, Fort Lincoln, Gateway",Cluster 24,567,250,1150000
110010090001004,553,"Woodridge, Fort Lincoln, Gateway",Cluster 24,0,0,1150000
110010090001005,553,"Woodridge, Fort Lincoln, Gateway",Cluster 24,0,0,1150000
110010090002000,553,"Woodridge, Fort Lincoln, Gateway",Cluster 24,986,568,1150000
