listing_id,latitude,longitude,neighborhood,room_type,price,review_scores_rating,license,minimum_nights,availability_365,availability_pct,reviews_per_month,host_id,host_name,host_listings_count,is_verified_host,is_high_concentration_host,listing_url,hover_description
16830342,38.92377,-76.98026,"NE Brookland, Brentwood, Langdon",Entire home/apt,155.5,4.87,Licensed,2,171,46.8,1.49,14290568,Amy,1,True,False,https://www.airbnb.com/rooms/16830342,Private stylish basement apartment near downtown
16832746,38.93345,-76.99167,"NE Brookland, Brentwood, Langdon",Entire home/apt,97.97,4.67,No License,31,365,100.0,0.13,112036330,Maxime,1,True,False,https://www.airbnb.com/rooms/16832746,One minute away from red lines
16869795,38.91695,-77.03865,"NW-mid Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,1025.67,4.96,Licensed,3,336,92.1,0.69,35906337,David,2,True,False,https://www.airbnb.com/rooms/16869795,ECLECTIC MODERN LARGE DUPONT CIRCLE BROWNSTONE
16882568,38.88474,-77.00349,"SE Capitol Hill, Lincoln Park",Entire home/apt,249.92,4.98,Licensed,2,224,61.4,5.2,112575738,John,1,True,False,https://www.airbnb.com/rooms/16882568,Capitol Hill's perfect location!  Bright & clean!
16910466,38.92064,-77.00979,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire home/apt,221.39,4.73,Licensed,1,272,74.5,5.72,112895048,James,1,True,False,https://www.airbnb.com/rooms/16910466,"Gorgeous Designed 2-bedroom in DC, with parking!"
16945597,38.93056,-76.96436,"NE Woodridge, Fort Lincoln, Gateway",Entire home/apt,129.71,4.97,Licensed,3,257,70.4,0.32,104560694,Michelle,1,True,False,https://www.airbnb.com/rooms/16945597,Professionals/studio with wash/dryer/kitchen
16959752,38.88101,-76.99893,"SE Capitol Hill, Lincoln Park",Entire home/apt,162.37,5.0,No License,31,231,63.3,0.04,4642626,Amy,4,True,False,https://www.airbnb.com/rooms/16959752,Capitol Hill Rowhouse Amazing location 2 of 3 BDR
16973661,38.90045,-76.95043,"NE Mayfair, Hillbrook, Mahaning Heights",Entire home/apt,390.0,4.94,Licensed,1,347,95.1,2.81,74673637,Sheridan,1,True,False,https://www.airbnb.com/rooms/16973661,Charming DC Townhome with 3 Private Bedroom Suites
17000226,38.96091,-77.08014,"NW-far Friendship Heights, American University Park, Tenleytown",Entire home/apt,194.33,4.98,Licensed,3,203,55.6,1.04,113917603,Gladys,1,False,False,https://www.airbnb.com/rooms/17000226,New modern apartment by Friendship Heights Metro
17004838,38.87978,-76.99912,"SE Near Southeast, Navy Yard",Private room,69.18,4.2,No License,31,343,94.0,0.05,4642626,Amy,4,True,False,https://www.airbnb.com/rooms/17004838,Capitol Hill Row house private room.
17007485,38.93451,-77.03201,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home/apt,46.54,5.0,Licensed,80,182,49.9,0.1,100589,Hillary,1,True,False,https://www.airbnb.com/rooms/17007485,Monthly RowHouse Walk2Metro Columbia Heights NW DC
17044362,38.90624,-77.06477,"NW-far Georgetown, Burleith/Hillandale",Entire home/apt,254.5,4.98,Licensed,2,167,45.8,3.88,500279,Jan,1,True,False,https://www.airbnb.com/rooms/17044362,Georgetown Modern Chic 1 Bedroom
17045802,38.87346,-77.01126,"SW Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",Private room,102.71,4.91,No License,31,319,87.4,0.1,82394873,Vandana,1,True,False,https://www.airbnb.com/rooms/17045802,Designer-Curated Room in Vegetarian Home
17078088,38.93042,-77.04305,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home/apt,233.94,4.84,Licensed,1,135,37.0,4.88,2230499,Courtney,1,True,False,https://www.airbnb.com/rooms/17078088,Comfy & convenient 2br apartment w/ parking by zoo
17089486,38.86844,-76.9858,"SE Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Entire home/apt,169.47,4.82,Licensed,2,301,82.5,4.41,13000882,Nina,2,True,False,https://www.airbnb.com/rooms/17089486,*Modern & Roomy* 3BR near Capitol Hill & Navy Yard
17107031,38.9657,-77.02255,"NW-mid Takoma, Brightwood, Manor Park",Private room,64.44,4.91,Licensed,25,57,15.6,0.39,73159980,Molly,2,True,False,https://www.airbnb.com/rooms/17107031,Beautiful Room with Full Bath in a Stylish Home
17116424,38.87761,-76.94124,"SE Capitol View, Marshall Heights, Benning Heights",Entire home/apt,378.0,4.86,Licensed,2,158,43.3,1.95,24863780,Jonathan,1,True,False,https://www.airbnb.com/rooms/17116424,"3BR DC Stay | Near Smithsonians, Sports & Concerts"
17131099,38.92742,-77.02941,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room,107.0,4.73,Licensed,1,268,73.4,0.72,26389480,Wilson,10,True,True,https://www.airbnb.com/rooms/17131099,301 【Cozy Private Room in CoHi DC Sleeps 4!】
17141233,38.92295,-77.04579,"NW-mid Kalorama Heights, Adams Morgan, Lanier Heights",Entire home/apt,118.0,4.75,Exempt,1,333,91.2,6.59,87977393,April,6,True,True,https://www.airbnb.com/rooms/17141233,"Beautiful, Sunny Studio in Vibrant Adams Morgan"
17142042,38.91655,-77.02943,"NW-mid Howard University, Le Droit Park, Cardozo/Shaw",Entire home/apt,244.12,4.82,Exempt,31,256,70.1,0.53,107842986,Ina,4,True,False,https://www.airbnb.com/rooms/17142042,Vibrant & Lively U Street 2 BR Home - at Metro
17155824,38.91616,-77.02898,"NW-mid Howard University, Le Droit Park, Cardozo/Shaw",Entire home/apt,296.87,4.76,Exempt,31,254,69.6,1.01,107842986,Ina,4,True,False,https://www.airbnb.com/rooms/17155824,Try Ben's Chili Bowl at Cool Home
17171614,38.92742,-77.02941,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room,101.0,4.53,Licensed,1,262,71.8,2.06,26389480,Wilson,10,True,True,https://www.airbnb.com/rooms/17171614,202【Private Room-Double Twin Bed in CoHi DC!】
17210375,38.90297,-76.99387,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,164.5,4.86,Licensed,1,119,32.6,3.55,8244177,Heather,1,True,False,https://www.airbnb.com/rooms/17210375,Charming H St Oasis Close to Capitol and Museums
17229275,38.91195,-77.0113,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",Private room,62.52,5.0,No License,32,348,95.3,0.06,55009,Mala,11,True,True,https://www.airbnb.com/rooms/17229275,Sunny Room and Bath in Shaw Condo w/ PVT Patio
17231793,38.89862,-76.99468,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,207.33,4.92,Licensed,1,86,23.6,6.22,487806,Stay Bubo Vacation Rentals,33,True,True,https://www.airbnb.com/rooms/17231793,"Union Station/Capitol Hill: 55""TV"
17234433,38.91114,-77.06637,"NW-far Georgetown, Burleith/Hillandale",Private room,188.5,4.7,Licensed,2,87,23.8,2.4,18694626,G,1,True,False,https://www.airbnb.com/rooms/17234433,"Wonderful Room In Georgetown, DC"
17240994,38.89052,-76.92665,"SE Capitol View, Marshall Heights, Benning Heights",Private room,63.29,3.67,No License,31,179,49.0,0.03,15333132,Amber,1,True,False,https://www.airbnb.com/rooms/17240994,Capitol View Room
17248804,38.92742,-77.02941,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room,165.0,4.37,Licensed,1,87,23.8,1.03,26389480,Wilson,10,True,True,https://www.airbnb.com/rooms/17248804,203【Private Room - Queen bed in CoHi DC!】
17303429,38.91482,-77.07342,"NW-far Georgetown, Burleith/Hillandale",Entire home/apt,179.0,4.6,Licensed,1,275,75.3,0.36,1436380,Angela,2,True,False,https://www.airbnb.com/rooms/17303429,Entire Georgetown Garden Apartment
17387565,38.95308,-77.01565,"NW-mid Brightwood Park, Crestwood, Petworth",Entire home/apt,169.0,4.76,Licensed,2,254,69.6,0.43,117540962,Teri,1,True,False,https://www.airbnb.com/rooms/17387565,Cozy English Basement Guesthouse w/ Private Entry
17419427,38.92742,-77.02941,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room,107.0,4.7,Licensed,1,158,43.3,0.91,26389480,Wilson,10,True,True,https://www.airbnb.com/rooms/17419427,201 【Cozy Private Room in CoHi DC Sleeps 4!】
17509770,38.93844,-77.02631,"NW-mid Brightwood Park, Crestwood, Petworth",Private room,,4.93,No License,31,9,2.5,0.25,4714927,Elisa,3,True,False,https://www.airbnb.com/rooms/17509770,Bedroom: Garden flat/ parking spot/next to metro
17558492,38.87479,-77.01062,"SW Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",Entire home/apt,198.02,4.47,No License,31,270,74.0,1.83,108624574,Eno,2,True,False,https://www.airbnb.com/rooms/17558492,Beautiful Nats Park/Capitol Hill Oasis
17566027,38.98053,-77.02711,"NW-mid Colonial Village, Shepherd Park, North Portal Estates",Entire home/apt,4194.0,4.95,Licensed,2,270,74.0,0.34,82332119,Stacy,1,True,False,https://www.airbnb.com/rooms/17566027,6 bedroom house in Northwest DC
17593445,38.91185,-77.06767,"NW-far Georgetown, Burleith/Hillandale",Entire home/apt,146.02,4.83,Licensed,31,117,32.1,2.35,11626707,Fausto & Monica,1,True,False,https://www.airbnb.com/rooms/17593445,Comfy quiet townhouse in the heart of Georgetown
17620157,38.92742,-77.02941,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room,144.0,4.53,Licensed,1,87,23.8,0.92,26389480,Wilson,10,True,True,https://www.airbnb.com/rooms/17620157,302【Private Room - Queen bed in CoHi DC!】
17620806,38.92742,-77.02941,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room,196.0,4.41,Licensed,1,87,23.8,0.73,26389480,Wilson,10,True,True,https://www.airbnb.com/rooms/17620806,204【Private Room - Queen Bed in CoHi DC!】
17638871,38.91258,-77.01893,"NW-mid Shaw, Logan Circle",Private room,,4.93,No License,31,0,0.0,0.37,17219855,Ken,4,True,False,https://www.airbnb.com/rooms/17638871,Clean & Central Shaw Rowhouse - Blue Room
17640610,38.91258,-77.01893,"NW-mid Shaw, Logan Circle",Private room,,5.0,No License,31,0,0.0,0.2,17219855,Ken,4,True,False,https://www.airbnb.com/rooms/17640610,Clean & Central Shaw Rowhouse - Red Room
17655720,38.9168,-77.03767,"NW-mid Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,101.77,4.49,No License,31,313,85.8,0.42,120146441,Tb,1,True,False,https://www.airbnb.com/rooms/17655720,"Historic Dupont, Exposed Brick Apartment with Yard"
17657537,38.87248,-76.97408,"SE Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Entire home/apt,108.33,4.39,Exempt,3,354,97.0,0.56,49670365,Dee,4,True,False,https://www.airbnb.com/rooms/17657537,Spacious  2 Bed Anacostia Park Ground  Level Apt
17662150,38.9296,-77.02724,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home/apt,163.0,4.91,Licensed,2,59,16.2,2.1,20409206,Guilherme,1,True,False,https://www.airbnb.com/rooms/17662150,Historic Rowhouse Charm in Columbia Heights
17700270,38.9191,-77.04488,"NW-mid Kalorama Heights, Adams Morgan, Lanier Heights",Entire home/apt,113.83,4.77,No License,31,232,63.6,2.45,1864688,Blü Properties,2,True,False,https://www.airbnb.com/rooms/17700270,"Bright, Stylish Apartment in Vibrant Adams Morgan"
17784595,38.9098,-77.06075,"NW-far Georgetown, Burleith/Hillandale",Private room,221.0,4.97,Licensed,1,100,27.4,2.96,16381569,Faya,2,True,False,https://www.airbnb.com/rooms/17784595,"Charming Georgetown 3-room suite, full of light!"
17787277,38.89634,-76.99133,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,217.0,4.86,Licensed,2,329,90.1,1.73,46630199,Home Sweet City,89,True,True,https://www.airbnb.com/rooms/17787277,Capitol Hill Delight With Patio
17795487,38.84155,-76.98263,"SE Douglas, Shipley Terrace",Entire home/apt,176.69,4.6,Exempt,31,270,74.0,0.48,121592889,Andrene,1,True,False,https://www.airbnb.com/rooms/17795487,Bright and Beautiful Basement In-law Suite
17802334,38.91258,-77.01893,"NW-mid Shaw, Logan Circle",Private room,,4.96,No License,31,0,0.0,0.42,17219855,Ken,4,True,False,https://www.airbnb.com/rooms/17802334,Clean & Central Shaw Rowhouse - Green Room
17803183,38.8942,-76.95934,"NE/SE River Terrace, Benning, Greenway, Dupont Park",Private room,83.69,4.74,Licensed,3,163,44.7,0.71,121348070,Keya,3,True,False,https://www.airbnb.com/rooms/17803183,Cozy/Perfect for Pleasure or Budget Conscious Stay
17803498,38.89415,-76.95715,"NE/SE River Terrace, Benning, Greenway, Dupont Park",Entire home/apt,146.67,4.78,Licensed,3,68,18.6,0.08,121348070,Keya,3,True,False,https://www.airbnb.com/rooms/17803498,Cozy 2 Bed Home - Ideal for Traveler/Business Stay
17830430,38.92734,-77.03045,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home/apt,188.33,4.56,Licensed,2,330,90.4,1.68,392506,Himo,1,True,False,https://www.airbnb.com/rooms/17830430,2 bedroom Apt across from Columbia Heights metro!
17840858,38.88388,-77.00497,"SE Capitol Hill, Lincoln Park",Entire home/apt,297.0,4.96,Licensed,1,301,82.5,3.11,3484793,Jill,1,True,False,https://www.airbnb.com/rooms/17840858,Historic Capitol Hill  rowhouse apartment
17908474,38.94896,-76.98797,"NE North Michigan Park, Michigan Park, University Heights",Entire home/apt,64.44,4.64,No License,31,119,32.6,1.05,35829739,Sean,1,True,False,https://www.airbnb.com/rooms/17908474,Newly Renovated Basement Apt close Park & Metro
17926693,38.89618,-77.00245,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,818.0,4.98,Licensed,3,74,20.3,0.83,3664276,Erin,1,True,False,https://www.airbnb.com/rooms/17926693,Walk to Capitol | Parking & Playroom!
17928566,38.89698,-76.9459,"NE Mayfair, Hillbrook, Mahaning Heights",Private room,31.75,4.49,No License,31,328,89.9,0.53,12166019,Yousong & Sharon,7,True,True,https://www.airbnb.com/rooms/17928566,Private room #105 few minutes to Metro in D.C
17943771,38.89915,-76.94599,"NE Mayfair, Hillbrook, Mahaning Heights",Private room,30.97,4.6,No License,31,327,89.6,0.18,12166019,Yousong & Sharon,7,True,True,https://www.airbnb.com/rooms/17943771,Private room #102 few minutes to Metro in D.C
17944757,38.89742,-76.94418,"NE Mayfair, Hillbrook, Mahaning Heights",Private room,33.3,4.09,No License,31,313,85.8,0.2,12166019,Yousong & Sharon,7,True,True,https://www.airbnb.com/rooms/17944757,Private room #104 few minutes to Metro in D.C
17950707,38.91528,-77.01457,"NW-mid Howard University, Le Droit Park, Cardozo/Shaw",Entire home/apt,189.0,4.76,Licensed,2,66,18.1,1.71,1275143,Tchi,1,True,False,https://www.airbnb.com/rooms/17950707,Beautiful and Cosy Apartment in Bloomingdale
17956698,38.91622,-77.01785,"NW-mid Howard University, Le Droit Park, Cardozo/Shaw",Private room,172.0,4.87,Licensed,1,310,84.9,4.44,57567321,Jam,1,True,False,https://www.airbnb.com/rooms/17956698,"Laid-Back Lite Lux in LeDroit Park, The Danikil!"
17964221,38.909528893979775,-77.04665558071345,"NW-mid Dupont Circle, Connecticut Avenue/K Street",Private room,210.0,4.78,Licensed,1,256,70.1,3.33,511136,Tommy,4,True,False,https://www.airbnb.com/rooms/17964221,DuPont Lux Private Suite Bed/Bath RoofDeck
17964535,38.908891759653336,-77.04651980789261,"NW-mid Dupont Circle, Connecticut Avenue/K Street",Private room,209.98,4.8,Licensed,1,262,71.8,3.67,511136,Tommy,4,True,False,https://www.airbnb.com/rooms/17964535,Heart DuPont Huge Private Suite Bed/Bath/RoofDeck
18025636,38.92749,-77.06744,"NW-far Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Private room,98.84,4.98,No License,31,296,81.1,0.77,21536334,Jane Frances,1,True,False,https://www.airbnb.com/rooms/18025636,In-town Private Room with Private Bath
18033145,38.92742,-77.02941,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room,120.0,4.65,Licensed,1,257,70.4,1.75,26389480,Wilson,10,True,True,https://www.airbnb.com/rooms/18033145,102【Private Room - Queen Bed in CoHi DC!】
18033653,38.91197,-77.02436,"NW-mid Shaw, Logan Circle",Private room,91.03,4.88,No License,31,224,61.4,1.41,17680985,Kofi,1,True,False,https://www.airbnb.com/rooms/18033653,Cozy Nook in the Center of DC(SHAW)
18042619,38.91462,-77.00498,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",Private room,569.67,4.94,Licensed,3,6,1.6,0.44,98799358,Jacob,4,True,False,https://www.airbnb.com/rooms/18042619,"DCstay downtown Internship, conference & vacation"
18076615,38.96908,-77.02492,"NW-mid Takoma, Brightwood, Manor Park",Entire home/apt,29.41,4.99,No License,75,225,61.6,0.83,106426179,Deb,6,True,True,https://www.airbnb.com/rooms/18076615,The Merhaba Suite: Redesigned & Fully Private
18085124,38.91611,-77.01106,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire home/apt,211.5,4.85,Licensed,2,258,70.7,1.0,35942863,Nathaniel William A,1,True,False,https://www.airbnb.com/rooms/18085124,Studio 76
18096306,38.90511,-76.99892,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,261.0,4.87,Licensed,1,79,21.6,3.4,20181195,Brent,1,True,False,https://www.airbnb.com/rooms/18096306,Spacious 1 BR Apt in NOMA/Union Market
